Date_operation,Entrée,Sortie,Stock
2022-10-09 11:55:34,0,30,851
2022-10-09 16:21:53,7,0,858
2022-10-10 08:55:34,30,0,1945
2022-10-10 10:01:12,0,10,2045
2022-10-10 10:05:08,0,20,2025
2022-10-10 10:05:57,0,10,2015
2022-10-10 10:09:32,0,100,1915
2022-10-10 11:28:41,0,25,1920
2022-10-10 11:35:05,0,50,1870
2022-10-10 11:39:46,0,25,1845
2022-10-10 11:52:30,0,50,1795
2022-10-10 12:05:35,0,30,1765
2022-10-10 12:08:07,0,10,1755
2022-10-10 14:32:21,0,10,1745
2022-10-10 17:31:42,0,50,1695
2023-10-10 08:45:19,0,3,345
2023-10-10 08:54:02,0,60,348
2023-10-10 08:56:17,0,15,330
2023-10-10 17:07:06,0,30,295
2023-10-10 17:29:28,0,5,325
2024-10-10 10:52:16,0,5,542
2024-10-10 11:12:50,0,100,442
2024-10-10 11:13:23,0,100,342
2024-10-10 11:14:10,0,100,242
2024-10-10 12:13:31,0,30,212
2022-10-11 08:33:21,1000,0,1558
2022-10-11 10:18:56,0,25,1533
2022-10-11 10:30:52,0,3,1530
2022-10-11 10:46:45,0,5,1525
2022-10-11 12:42:47,0,20,1505
2022-10-11 13:42:36,0,10,1495
2022-10-11 13:48:17,0,1,1444
2022-10-11 13:48:17,0,50,1445
2022-10-11 18:10:35,0,1,1443
2023-10-11 10:53:05,0,100,844
2023-10-11 11:54:31,0,25,664
2023-10-11 12:01:34,0,100,744
2023-10-11 12:05:47,0,10,689
2023-10-11 12:10:37,0,2,662
2023-10-11 12:12:53,0,10,652
2023-10-11 12:24:19,0,5,647
2023-10-11 12:53:02,0,50,597
2023-10-11 12:59:54,0,20,577
2023-10-11 13:02:24,0,30,547
2023-10-11 13:26:01,0,3,544
2023-10-11 13:43:05,0,5,539
2023-10-11 15:45:05,0,45,699
2023-10-11 15:48:34,0,25,514
2022-10-12 09:45:11,0,5,94
2023-11-01 08:43:58,0,20,990
2023-11-01 08:50:08,0,50,940
2023-11-01 13:45:51,7,0,1014
2023-11-01 13:45:51,1,0,1007
2023-11-01 13:45:51,7,0,1006
2023-11-01 13:45:51,31,0,999
2023-11-01 13:45:51,28,0,968
2023-11-01 14:24:36,24,0,1038
2023-11-01 16:30:26,6,0,1044
2024-11-01 09:37:23,1000,0,1000
2024-11-01 09:38:37,0,25,975
2024-11-01 12:43:55,0,10,965
2024-11-01 12:46:13,0,10,955
2024-11-01 16:53:07,0,20,935
2023-11-02 08:37:45,0,30,578
2023-11-02 13:02:10,0,1,577
2023-11-02 14:38:21,0,100,477
2023-11-02 14:38:21,0,2,475
2025-11-02 08:31:12,0,60,132
2025-11-02 08:54:11,0,100,32
2025-11-02 09:28:03,0,15,17
2025-11-02 09:31:18,0,17,0
2023-11-03 09:18:16,0,50,582
2023-11-03 10:18:33,0,50,510
2023-11-03 13:08:34,0,2,560
2023-11-03 16:33:08,0,5,505
2024-11-03 10:57:20,0,10,552
2024-11-03 11:09:56,0,30,522
2024-11-03 13:50:47,0,35,487
2024-11-03 17:03:13,0,100,387
2024-11-04 10:05:35,0,50,335
2024-11-04 10:19:13,0,3,332
2024-11-04 10:27:38,0,30,302
2024-11-04 14:36:29,0,15,287
2025-11-04 10:02:25,0,30,610
2025-11-04 10:21:17,0,15,595
2025-11-04 10:22:05,0,25,570
2025-11-04 11:25:00,0,100,470
2025-11-04 12:39:56,0,50,420
2025-11-04 12:39:59,0,50,370
2025-11-04 14:33:05,0,50,320
2025-11-04 14:36:11,0,100,220
2024-11-05 09:45:15,0,15,35
2024-11-05 10:45:58,0,30,5
2024-11-06 09:52:51,0,75,1421
2024-11-06 10:59:16,0,40,1381
2025-11-07 08:50:00,700,0,700
2025-11-07 10:19:56,0,100,600
2025-11-07 13:59:11,0,35,565
2025-11-07 13:59:49,0,50,515
2025-11-07 14:01:14,0,10,505
2025-11-07 14:06:26,0,20,485
2025-11-07 14:08:18,0,10,475
2025-11-07 14:10:01,0,150,325
2025-11-07 17:35:32,0,1,324
2022-11-08 10:00:18,0,50,883
2022-11-08 10:02:46,0,50,833
2022-11-08 10:05:54,0,50,783
2022-11-08 10:37:02,0,10,773
2022-11-08 10:57:47,0,5,768
2023-11-08 09:21:43,500,0,693
2023-11-08 11:51:48,500,0,1193
2023-11-08 15:20:50,500,0,1693
2023-11-08 17:28:35,0,40,1653
2025-11-08 08:54:49,0,100,400
2025-11-08 09:45:50,0,5,395
2025-11-08 10:14:14,0,100,295
2025-11-08 10:15:12,0,50,245
2025-11-08 10:19:29,0,50,195
2025-11-08 10:51:24,0,25,170
2025-11-08 12:16:51,0,10,160
2025-11-08 12:40:05,0,30,130
2025-11-08 12:46:50,0,25,105
2023-11-09 08:22:01,500,0,524
2022-11-10 08:08:22,0,25,1670
2022-11-10 10:36:38,0,4,1666
2023-11-10 08:39:07,0,200,95
2023-11-10 09:03:01,0,25,70
2023-11-10 11:54:52,0,20,25
2023-11-10 11:56:54,0,25,0
2023-11-10 17:11:59,0,25,45
2024-11-10 09:39:29,0,10,202
2024-11-10 09:41:40,0,25,177
2024-11-10 12:58:38,0,100,77
2022-11-11 09:34:54,0,10,1433
2022-11-11 09:54:52,0,50,1383
2022-11-11 09:54:52,0,1,1382
2022-11-11 11:27:20,0,10,1372
2022-11-11 12:33:55,0,2,1270
2022-11-11 12:33:55,0,100,1272
2022-11-11 12:57:33,0,4,1066
2022-11-11 12:57:33,0,200,1070
2023-11-11 09:06:16,0,15,499
2023-11-11 11:41:49,0,30,469
2024-11-11 11:28:36,0,100,269
2024-11-11 12:21:17,0,50,219
2022-11-12 08:29:19,0,20,896
2023-11-12 09:23:37,0,10,343
2023-12-01 09:03:07,0,100,944
2023-12-01 09:03:07,0,2,942
2023-12-01 09:24:25,0,2,840
2023-12-01 09:24:25,0,100,842
2023-12-01 09:33:11,0,100,740
2023-12-01 10:05:11,0,10,730
2023-12-01 11:53:00,0,15,715
2023-12-01 14:57:31,0,30,685
2023-12-01 15:06:11,0,25,660
2023-12-01 15:11:44,0,15,645
2023-12-01 15:39:56,0,10,635
2023-12-01 16:15:38,0,25,610
2023-12-01 16:21:44,0,10,600
2023-12-01 16:28:51,0,25,575
2024-12-01 09:50:46,0,10,925
2024-12-01 09:55:55,0,5,920
2024-12-01 10:06:09,0,30,890
2024-12-01 10:36:33,0,5,885
2024-12-02 08:17:22,500,0,1343
2024-12-02 09:46:57,0,15,1328
2024-12-02 10:32:58,0,50,1278
2024-12-02 11:32:41,0,3,1275
2024-12-02 11:39:50,0,80,1195
2024-12-02 14:18:11,0,10,1185
2024-12-02 14:26:16,0,20,1165
2024-12-02 14:31:04,0,10,1155
2024-12-02 14:36:17,0,5,1150
2024-12-02 14:41:42,0,25,1125
2024-12-02 14:44:33,0,10,1115
2024-12-02 14:49:16,0,10,1105
2024-12-02 14:51:32,0,20,1085
2024-12-02 14:57:08,0,4,1081
2024-12-02 15:04:55,0,5,1076
2024-12-02 15:10:52,0,5,1071
2024-12-02 15:34:52,0,30,1041
2024-12-02 15:57:48,0,50,991
2024-12-02 16:08:09,0,50,941
2024-12-02 16:21:43,0,100,841
2024-12-02 17:21:54,0,40,801
2025-12-02 15:10:24,50,0,50
2024-12-03 08:27:00,0,20,367
2024-12-03 11:59:07,500,0,867
2024-12-03 12:03:36,200,0,1067
2024-12-03 13:17:45,500,0,1567
2024-12-03 13:47:52,0,15,1552
2024-12-04 08:51:25,0,2,285
2024-12-04 15:34:10,0,30,255
2025-12-04 08:45:27,500,0,720
2025-12-04 10:15:46,0,25,695
2025-12-04 10:32:02,0,20,675
2025-12-05 08:56:30,0,100,1401
2025-12-05 09:19:40,0,50,1351
2025-12-05 09:22:25,0,70,1281
2025-12-05 10:24:30,0,30,1251
2025-12-05 17:11:44,0,175,1076
2024-12-06 09:44:08,0,20,1361
2024-12-06 17:03:30,0,1,1360
2025-12-06 11:19:08,200,0,200
2025-12-06 11:21:06,0,150,50
2025-12-06 11:21:50,0,50,0
2022-12-07 09:16:32,320,0,320
2022-12-07 14:07:53,0,30,290
2022-12-07 16:19:37,0,120,170
2025-12-07 09:54:47,0,150,174
2022-12-08 08:44:16,0,50,718
2022-12-08 08:54:28,0,50,668
2022-12-08 08:55:46,0,25,643
2025-12-08 08:35:31,0,50,55
2025-12-08 08:36:09,0,30,25
2025-12-08 09:31:22,0,10,15
2025-12-08 09:43:21,0,10,5
2025-12-08 11:21:46,0,5,0
2022-12-09 12:59:18,0,100,758
2022-12-09 15:59:12,0,57,701
2023-12-09 10:31:09,0,25,499
2023-12-09 10:54:41,0,100,399
2023-12-09 11:10:15,0,50,349
2023-12-09 11:29:54,0,25,299
2023-12-09 11:32:26,0,25,324
2023-12-09 12:09:31,0,10,284
2023-12-09 12:24:59,0,5,294
2023-12-09 14:30:09,0,10,229
2023-12-09 14:33:16,0,5,239
2023-12-09 14:33:42,0,10,244
2023-12-09 14:35:33,0,30,254
2022-12-10 08:43:34,0,10,1656
2022-12-10 11:38:49,0,10,1646
2022-12-10 11:39:36,0,20,1626
2022-12-10 11:43:04,0,10,1616
2022-12-10 12:58:52,0,5,1611
2022-12-10 13:04:19,0,20,1591
2022-12-10 13:29:00,0,1,1590
2022-12-10 13:30:41,0,20,1570
2023-12-10 09:03:26,1000,0,1000
2023-12-10 11:22:34,0,10,990
2023-12-10 11:33:20,0,25,965
2023-12-10 11:34:27,0,50,915
2023-12-10 11:35:30,0,10,905
2023-12-10 11:36:37,0,4,901
2023-12-10 14:06:44,0,5,896
2023-12-10 14:26:57,0,10,886
2023-12-10 14:57:52,0,25,861
2024-12-10 10:28:53,0,25,52
2024-12-10 10:45:19,0,52,0
2022-12-11 15:12:13,0,50,1016
2022-12-11 15:12:13,0,1,1015
2024-12-11 09:15:56,0,10,209
2024-12-11 10:03:59,0,20,189
2024-12-11 11:05:14,0,50,139
2024-12-11 11:17:43,0,10,129
2024-12-11 11:26:14,0,25,104
2022-12-12 09:28:30,0,2,916
2022-12-12 09:28:30,0,100,918
2022-12-12 09:58:18,0,3,893
2022-12-12 11:42:48,0,20,873
2022-12-12 13:13:37,0,1,822
2022-12-12 13:13:37,0,50,823
2022-12-12 14:07:11,0,25,797
2022-12-12 15:49:50,0,5,792
2023-12-12 10:54:48,0,30,313
2023-12-12 12:42:18,0,100,213
2023-12-12 12:42:42,0,1,212
2023-12-12 16:43:06,0,50,162
,0,25,550
,0,2,548
,0,50,498
,0,1,497
,0,50,447
,0,1,446
,0,1,395
,0,50,396
,0,2,293
,0,100,295
,499,0,974
,0,50,0
,0,15,490
,0,20,470
,0,2,468
,0,30,438
,0,80,358
,300,0,1852
,0,100,1752
,0,3,1749
,0,100,1649
,0,100,1549
,0,10,1539
,0,40,1499
,0,25,230
,0,20,210
,0,50,1026
,0,25,1001
,0,50,951
,0,40,911
,0,35,876
,0,2,874
,0,25,1335
,0,25,1310
,0,1,1309
,0,2,1307
,0,15,155
,0,30,125
,700,0,870
,0,170,700
,0,50,650
,0,100,550
,0,30,520
,0,100,420
,0,100,320
,0,50,270
,0,30,170
,0,20,200
,0,50,220
,0,20,150
,0,10,140
,0,40,100
,300,0,400
,0,200,200
,0,100,50
,0,50,150
,0,20,523
,0,100,543
,57,0,758
,0,5,753
,0,5,219
,0,5,224
,0,30,189
,500,0,679
,0,2,672
,0,5,674
,0,10,179
,0,50,622
,0,40,582
,0,15,846
,0,15,454
,0,28,76
,0,15,777
,0,30,747
,0,100,647
,0,2,645
,0,5,640
,12,0,652
,0,50,602
,0,1,601
,0,10,591
,0,50,112
,148,0,441
,0,6,135
,0,300,141
,0,100,874
,0,2,872
,0,50,822
,0,1,821
,0,100,701
,0,10,691
,0,5,686
,0,20,666
,0,20,238
,0,100,258
,0,2,236
,0,3,1496
,0,30,1466
,0,10,1456
,0,10,665
,0,25,640
,1000,0,1640
,0,50,1590
,0,2,1588
,0,20,1568
,0,5,0
,0,50,824
,0,50,774
,0,25,749
,0,10,1297
,0,30,1267
,0,50,1217
,0,10,1207
,1000,0,1000
,0,20,105
,0,50,0
,0,50,124
,0,20,104
,0,5,1648
,0,10,743
,0,50,532
,0,15,1555
,0,10,836
,5,0,5
,0,5,1010
,0,20,990
,0,25,965
,0,2,863
,0,100,865
,0,2,558
,0,100,560
,0,15,797
,0,2,695
,0,100,697
,0,10,444
,0,2,489
,0,100,491
,450,0,939
,0,5,107
,0,50,785
,0,15,770
,0,3,767
,0,2,719
,0,100,721
,0,2,617
,0,100,619
,0,10,656
,0,50,186
,0,2,184
,0,2,182
,10,0,192
,0,100,110
,0,100,10
,0,10,0
,0,50,1518
,0,60,1458
,0,5,1453
,0,5,1448
,0,100,1348
,0,15,1333
,92,0,92
,0,92,0
,0,31,718
,0,15,1192
,0,50,55
,50,0,50
,0,50,0
,0,5,99
,0,25,74
,0,50,24
,0,5,19
,0,100,423
,0,30,1618
,0,100,1518
,0,100,643
,0,30,502
,0,5,1530
,0,20,1535
,0,100,1430
,0,5,0
,0,30,665
,0,1,812
,0,50,813
,0,50,615
,0,1,614
,0,2,612
,0,1,611
,0,20,424
,0,30,394
,0,15,379
,0,50,329
,0,50,889
,0,25,864
,0,1,813
,0,50,814
,0,5,808
,0,100,708
,0,2,706
,0,30,105
,1500,0,1605
,0,5,1600
,0,100,1500
,0,2,1498
,0,10,1483
,0,5,1493
,0,15,752
,0,50,835
,0,3,749
,0,10,739
,0,2,737
,0,30,587
,0,10,646
,0,30,616
,500,0,692
,0,30,662
,0,100,1356
,6,0,6
,750,0,756
,0,110,646
,0,100,546
,0,50,496
,0,143,353
,0,40,313
,0,10,1323
,0,50,1273
,0,50,1223
,0,1,1222
,0,10,708
,0,1,707
,0,100,900
,0,35,865
,0,20,845
,0,35,810
,0,20,790
,0,30,25
,0,19,0
,300,0,300
,0,50,250
,0,2,248
,0,100,323
,0,100,223
,0,50,173
,0,25,1493
,0,5,1488
,0,500,988
,0,50,593
,0,30,472
,0,10,601
,0,10,591
,0,1,540
,0,50,541
,0,5,510
,0,5,515
,0,10,520
,0,10,530
,0,20,56
,0,20,-20
,0,56,0
,20,0,0
,0,50,656
,0,1,655
,0,10,97
,0,15,1468
,0,20,1448
,0,5,1443
,0,1,1392
,0,50,1393
,0,1,1341
,0,50,1342
,0,50,1291
,0,1,1290
,0,50,1240
,0,1,1239
,500,0,1739
,0,50,687
,0,10,677
,10,0,687
,800,0,800
,0,100,700
,0,30,670
,0,150,520
,0,100,420
,0,100,320
,0,100,220
,0,30,557
,0,15,542
,1,0,543
,0,5,538
,0,10,528
,0,15,647
,0,100,547
,2,0,549
,0,50,499
,0,25,288
,0,5,283
,0,5,278
,0,10,268
,0,10,258
,0,2,1220
,0,150,1070
,0,100,607
,0,20,1172
,0,30,1142
,0,50,1092
,0,100,992
,0,5,987
,0,25,912
,0,50,937
,0,50,740
,0,30,218
,0,20,198
,0,94,104
,0,100,4
,0,50,123
,0,50,73
,0,50,23
,0,10,978
,0,5,973
,0,10,580
,0,3,590
,0,25,555
,0,100,455
,0,20,1410
,0,10,1400
,0,20,1380
,0,5,1375
,0,100,1275
,0,10,826
,0,5,821
,0,55,766
,0,50,460
,0,15,314
,0,15,640
,0,5,1734
,0,20,1714
,0,6,1708
,0,15,672
,0,10,210
,0,2,208
,0,30,178
,0,50,128
,0,10,1346
,0,100,1246
,0,10,1236
,1000,0,1258
,0,30,1228
,0,100,1128
,0,20,892
,0,50,842
,0,100,742
,0,30,712
,0,10,702
,0,30,710
,0,50,660
,0,15,10
,0,5,18
,0,15,958
,0,25,447
,0,100,347
,0,10,1265
,35,0,1300
,0,25,1275
,0,35,1240
,0,30,736
,0,20,716
,0,5,711
,0,15,696
,0,10,450
,0,100,214
,0,5,209
,1000,0,1097
,0,100,997
,500,0,1497
,0,100,1397
,0,20,1688
,0,20,1668
,0,30,642
,0,5,637
,0,25,1211
,0,50,1161
,0,20,1108
,0,4,1104
,0,50,1020
,0,50,970
,0,5,965
,0,10,955
,0,15,940
,0,1,606
,0,2,604
,0,50,554
,0,5,697
,0,100,597
,0,150,447
,0,140,307
,1000,0,1010
,0,50,960
,164,0,164
,0,20,144
,0,25,119
,0,64,55
,0,15,3
,1000,0,1003
,0,3,955
,0,30,925
,0,10,445
,0,1,444
,0,15,332
,0,5,1235
,0,50,1185
,0,100,1085
,0,20,430
,0,5,425
,0,20,405
,0,30,375
,0,100,275
,0,2,273
,0,15,625
,0,50,1347
,0,10,1337
,0,10,1327
,0,50,1277
,0,20,1648
,0,10,1638
,0,2,1536
,0,100,1538
,0,30,607
,0,1,606
,0,30,98
,0,98,0
,0,15,513
,0,100,413
,0,2,411
,0,3,588
,0,25,591
,0,20,568
,0,15,553
,0,30,469
,0,20,449
,0,100,349
,0,10,1151
,250,0,1354
,0,25,282
,0,150,132
,0,20,112
,0,40,72
,0,7,65
,0,20,940
,0,5,935
,0,15,317
,0,20,1065
,0,14,1051
,0,10,686
,0,1,-1
,1,0,0
,0,20,605
,0,10,595
,0,5,1272
,0,40,1232
,0,20,1516
,0,20,1496
,0,2,1394
,0,100,1396
,0,50,1344
,0,1,1343
,0,15,396
,0,30,366
,0,10,543
,0,10,533
,0,50,483
,0,2,347
,0,10,337
,0,2,335
,0,30,305
,2,0,307
,0,50,1101
,0,5,1096
,0,30,1066
,770,0,770
,0,300,470
,0,50,420
,0,30,390
,0,30,360
,0,100,260
,0,50,210
,0,100,110
,0,50,890
,0,100,790
,0,20,534
,0,50,484
,0,25,459
,0,100,560
,0,50,510
,0,1,509
,0,50,-50
,1000,0,950
,0,100,850
,1000,0,1004
,0,100,904
,0,20,884
,0,10,874
,0,200,674
,0,10,434
,0,50,384
,0,10,1041
,0,20,1021
,0,10,1011
,0,25,661
,0,30,243
,0,20,223
,0,1,172
,0,50,173
,0,15,194
,0,150,44
,15,0,59
,0,5,54
,0,15,580
,0,15,1217
,53,0,419
,0,1,368
,0,50,369
,0,10,473
,0,5,468
,0,30,438
,0,10,428
,0,5,302
,0,2,200
,0,100,202
,0,10,1056
,1200,0,1310
,0,200,1110
,0,100,1254
,0,10,780
,0,50,730
,0,50,409
,50,0,459
,0,50,409
,0,1,408
,0,20,45
,0,15,30
,0,15,15
,0,15,0
,0,15,920
,0,30,820
,0,100,720
,500,0,1220
,0,30,25
,0,100,574
,0,50,524
,0,100,903
,0,5,898
,0,10,888
,0,10,915
,535,0,535
,0,150,385
,0,50,335
,0,100,235
,0,150,85
,265,0,350
,25,0,342
,0,10,332
,0,25,986
,0,100,886
,0,30,856
,0,50,806
,1000,0,1172
,1000,0,1054
,0,30,1024
,500,0,1524
,0,5,1519
,0,10,1509
,0,1,1508
,550,0,1130
,7,0,1137
,0,2,1035
,0,100,1037
,0,50,985
,0,1,984
,0,5,979
,0,10,969
,0,30,939
,0,20,1197
,0,15,1182
,0,5,1177
,0,3,1174
,0,1,1292
,0,50,1293
,9,0,1301
,0,100,1201
,0,2,1199
,0,20,348
,0,50,298
,0,1,297
,0,2,195
,0,100,197
,312,0,740
,0,20,1036
,0,25,705
,0,15,690
,0,1,689
,0,150,258
,0,20,238
,0,1,237
,0,5,915
,0,100,815
,0,30,785
,0,30,494
,0,15,873
,2,0,875
,0,50,865
,0,50,300
,0,100,200
,0,100,100
,0,50,50
,0,50,0
,0,100,284
,0,20,264
,50,0,314
,0,15,317
,486,0,486
,0,50,436
,0,100,336
,0,30,306
,0,106,200
,0,30,170
,0,50,120
,0,50,70
,0,15,646
,0,100,546
,0,30,516
,0,10,506
,0,30,1140
,0,2,1170
,500,0,1640
,0,15,924
,0,25,899
,0,1,848
,0,50,849
,0,30,1144
,0,10,1134
,0,1,1133
,0,100,1033
,0,30,1169
,0,50,1119
,0,1,1118
,0,50,1068
,0,1,1067
,0,30,-30
,800,0,770
,0,1,769
,0,100,669
,0,25,170
,1200,0,1370
,0,100,640
,0,30,119
,1000,0,1119
,0,1,149
,0,50,150
,500,0,1619
,5,0,1624
,0,30,1080
,0,200,880
,0,45,835
,0,1,834
,0,20,814
,0,30,659
,0,30,629
,0,10,619
,0,150,469
,0,110,359
,0,1,508
,0,20,488
,0,15,10
,0,10,0
,10,0,10
,0,10,0
,0,1,493
,0,20,855
,0,1,864
,0,15,849
,15,0,864
,0,15,849
,0,100,214
,0,20,194
,0,35,159
,100,0,159
,0,100,59
,0,20,139
,0,6,133
,0,25,771
,0,10,796
,0,30,741
,0,1,740
,0,30,476
,30,0,506
,333,0,333
,0,20,313
,0,100,213
,667,0,880
,0,20,1620
,0,30,818
,0,1,767
,0,50,768
,0,5,1062
,0,10,1052
,0,100,952
,0,2,950
,0,2,848
,0,100,850
,0,30,576
,0,10,566
,0,100,569
,0,20,1350
,0,100,1524
,0,2,1522
,0,30,1492
,0,1,1441
,0,50,1442
,0,20,1016
,0,15,799
,0,100,699
,0,80,619
,0,1,1223
,0,30,1224
,110,0,469
,0,110,359
,2000,0,2000
,0,150,1850
,0,30,1820
,0,30,1790
,0,50,1740
,0,70,1670
,400,0,400
,0,5,395
,0,70,325
,0,115,210
,0,50,160
,0,50,438
,0,50,388
,0,24,1196
,0,20,473
,0,1,472
,0,5,850
,0,15,834
,0,10,307
,0,3,304
,0,100,204
,0,1,203
,0,25,178
,0,10,60
,0,10,730
,0,103,627
,0,50,577
,0,1,576
,0,2,471
,0,103,473
,29,0,500
,11,0,511
,0,10,496
,0,25,471
,0,50,830
,0,65,1443
,0,30,1413
,0,30,818
,0,15,803
,0,5,798
,0,15,783
,0,10,773
,0,3,563
,0,20,620
,0,50,570
,0,20,996
,0,60,936
,0,15,604
,0,150,454
,0,30,1193
,0,30,1163
,0,1,358
,0,30,207
,0,2,158
,0,100,58
,0,100,685
,0,10,1186
,0,65,1121
,0,30,442
,0,100,750
,0,15,819
,0,1,818
,1,0,819
,0,10,123
,0,50,53
,0,20,103
,0,23,30
,0,10,20
,0,10,168
,0,5,506
,0,20,451
,0,20,810
,0,15,1605
,0,30,1575
,0,100,1475
,0,2,665
,0,100,667
,0,5,660
,0,150,510
,150,0,660
,0,30,743
,100,0,843
,2,0,845
,0,30,533
,0,10,523
,0,10,513
,500,0,1069
,0,30,1039
,0,30,1009
,0,45,964
,30,0,994
,0,20,1330
,0,50,520
,688,0,1208
,0,1,1390
,0,50,1391
,0,10,1380
,0,5,1375
,0,50,1325
,0,2,1223
,0,100,1225
,0,1,1172
,0,50,1173
,0,25,1147
,40,0,1187
,0,30,906
,500,0,1406
,0,20,434
,0,50,384
,0,20,364
,0,10,1153
,0,25,1128
,0,50,1620
,0,30,1590
,0,20,1570
,0,60,147
,0,20,38
,0,10,675
,0,30,720
,0,100,620
,0,75,-75
,500,0,425
,0,50,375
,0,50,325
,0,15,310
,0,100,210
,75,0,285
,0,50,235
,0,120,115
,0,100,15
,0,10,5
,0,10,158
,0,60,0
,0,2,504
,0,15,645
,0,30,615
,0,15,1018
,0,50,968
,0,12,956
,0,12,944
,12,0,956
,800,0,800
,0,200,600
,0,25,820
,0,50,770
,0,1,769
,0,20,974
,0,1,973
,0,100,873
,0,5,1325
,0,50,1158
,0,15,1172
,0,50,1122
,0,1,1121
,0,30,334
,0,50,284
,0,150,208
,0,60,148
,0,20,128
,0,50,1520
,0,30,1490
,0,2,145
,0,30,115
,0,1,114
,0,1,113
,0,38,0
,0,25,363
,50,0,413
,0,2,673
,0,20,1101
,0,100,1001
,0,100,342
,0,25,317
,0,5,0
,50,0,50
,0,50,0
,22,0,42
,10,0,52
,5,0,57
,50,0,152
,20,0,77
,25,0,102
,0,100,52
,0,50,2
,700,0,702
,1000,0,1613
,180,0,1793
,0,30,128
,0,25,103
,500,0,500
,0,5,499
,200,0,1010
,0,100,910
,0,25,1450
,0,2,1448
,0,5,1443
,0,15,1398
,0,50,565
,0,1,564
,0,2,462
,0,100,464
,0,20,936
,0,150,450
,0,30,420
,0,100,320
,0,20,493
,0,20,473
,0,15,458
,0,100,773
,0,15,758
,0,20,738
,0,1,1070
,0,50,1071
,0,15,1055
,9,0,1064
,0,5,1059
,0,30,1376
,0,50,234
,0,30,1098
,0,1,127
,0,40,170
,0,50,1440
,0,30,1410
,0,50,1360
,0,20,653
,0,15,638
,300,0,938
,0,30,287
,0,20,267
,0,30,789
,0,10,779
,0,100,679
,0,25,627
,0,50,652
,0,5,622
,0,9,613
,0,15,1778
,0,3,1775
,620,0,2395
,350,0,2745
,0,50,2695
,10,0,113
,157,0,270
,343,0,613
,0,15,469
,0,100,369
,0,2,367
,0,15,484
,103,0,470
,0,20,450
,0,1,909
,0,30,879
,0,5,874
,0,10,1433
,0,50,1348
,0,70,1278
,1000,0,1462
,0,20,1442
,0,3,1439
,589,0,2028
,0,10,926
,0,2,667
,0,100,669
,0,1,616
,0,50,617
,0,30,428
,0,15,723
,0,15,708
,0,15,693
,11,0,1070
,0,30,1040
,0,11,1029
,0,15,1361
,0,100,998
,0,30,968
,0,5,963
,0,10,953
,0,50,903
,0,50,77
,0,1,76
,0,20,1340
,0,40,1300
,0,100,13
,0,50,363
,0,20,343
,0,20,323
,0,1,322
,0,30,908
,200,0,1108
,500,0,1608
,0,100,1508
,0,5,615
,15,0,2710
,0,100,2610
,0,2,2608
,35,0,2643
,0,15,598
,0,20,480
,0,50,430
,0,100,774
,0,15,1418
,0,20,1398
,0,100,1298
,0,2,1296
,0,10,1268
,0,100,1168
,0,1,2027
,0,2,1925
,0,100,1927
,0,50,876
,0,100,776
,0,30,290
,0,2,288
,500,0,1116
,0,50,1066
,0,1,1065
,0,50,643
,0,30,613
,15,0,628
,15,0,643
,0,20,1009
,0,25,209
,0,1,1299
,0,13,0
,0,10,257
,0,15,600
,0,15,585
,0,2,583
,750,0,1333
,0,100,1233
,0,20,659
,100,0,100
,100,0,200
,0,100,100
,0,100,0
,0,1,399
,0,50,400
,0,10,389
,0,15,436
,1000,0,1436
,0,30,1406
,0,15,759
,0,50,709
,100,0,809
,0,5,1920
,0,50,1870
,0,1,1869
,0,15,1854
,0,98,1756
,0,20,268
,0,15,253
,0,10,243
,0,50,193
,150,0,343
